user_id,traffic_source,purchase_date,revenue,campaign_name,campaign_id,ad_spent
527,Email,2023-12-11 0:00:00,245.29,VIP Email - Exclusive Discount,302,123.27
528,Organic Search,2023-01-29 0:00:00,360.63,,,
528,Organic Search,2023-02-28 0:00:00,136.08,,,
528,Organic Search,2023-05-25 0:00:00,279.93,,,
528,Organic Search,2023-06-11 0:00:00,360.85,,,
528,Email,2023-06-15 0:00:00,135.63,VIP Email - Exclusive Discount,302,78.52
528,Organic Search,2023-09-08 0:00:00,249.43,,,
528,Direct,2023-11-06 0:00:00,325.96,,,
528,Social Media,2023-12-18 0:00:00,148.55,Facebook - Holiday Promo,201,112.34
528,Organic Search,2023-12-24 0:00:00,322.85,,,
529,Paid Search,2023-02-08 0:00:00,265.9,Google Ads - Black Friday,102,475.82
529,Referral,2023-07-15 0:00:00,440.61,,,
529,Paid Search,2024-01-08 0:00:00,516.87,Google Ads - Spring Sale,101,197.47
529,Social Media,2024-01-15 0:00:00,209.67,Instagram - Summer Deal,202,64.46
530,Email,2023-05-23 0:00:00,320.73,VIP Email - Exclusive Discount,302,251.79
530,Paid Search,2023-07-15 0:00:00,53.7,Google Ads - Black Friday,102,97.3
531,Direct,2023-01-26 0:00:00,233.1,,,
531,Direct,2023-05-21 0:00:00,222.34,,,
531,Direct,2023-12-06 0:00:00,345.04,,,
532,Social Media,2023-02-15 0:00:00,521.73,Facebook - Holiday Promo,201,320.64
532,Paid Search,2023-09-01 0:00:00,184.84,Google Ads - Spring Sale,101,77.13
532,Email,2024-02-13 0:00:00,296.6,VIP Email - Exclusive Discount,302,223.62
533,Email,2023-01-25 0:00:00,464.54,VIP Email - Exclusive Discount,302,412.14
533,Social Media,2023-08-21 0:00:00,290.16,Facebook - Holiday Promo,201,259.18
533,Social Media,2023-09-17 0:00:00,514.26,Facebook - Holiday Promo,201,264.72
533,Email,2024-02-21 0:00:00,376.42,VIP Email - Exclusive Discount,302,339.85
534,Direct,2023-04-10 0:00:00,366.4,,,
534,Direct,2023-04-19 0:00:00,127.57,,,
534,Direct,2023-05-30 0:00:00,383.64,,,
534,Direct,2023-08-27 0:00:00,321.3,,,
534,Direct,2024-02-28 0:00:00,134.33,,,
535,Organic Search,2023-01-15 0:00:00,74.52,,,
535,Organic Search,2023-03-13 0:00:00,97.53,,,
535,Direct,2023-11-23 0:00:00,297.61,,,
535,Organic Search,2024-02-01 0:00:00,220.11,,,
536,Email,2024-01-02 0:00:00,423.61,Newsletter - Monthly Offer,301,692.27
537,Paid Search,2023-04-10 0:00:00,391.54,Google Ads - Spring Sale,101,111.44
537,Paid Search,2023-08-22 0:00:00,367.52,Google Ads - Spring Sale,101,168.46
537,Referral,2024-01-21 0:00:00,258.57,,,
537,Paid Search,2024-01-22 0:00:00,313.71,Google Ads - Black Friday,102,402.34
538,Referral,2023-02-14 0:00:00,148.05,,,
538,Paid Search,2024-02-09 0:00:00,441.63,Google Ads - Spring Sale,101,223.59
539,Social Media,2023-04-01 0:00:00,441.72,Facebook - Holiday Promo,201,281.3
539,Social Media,2023-06-25 0:00:00,163.69,Facebook - Holiday Promo,201,144.11
540,Referral,2023-03-06 0:00:00,431.44,,,
540,Email,2023-07-26 0:00:00,323.95,VIP Email - Exclusive Discount,302,221.86
540,Email,2023-11-07 0:00:00,380.16,Newsletter - Monthly Offer,301,401.33
540,Email,2023-11-14 0:00:00,426.3,Newsletter - Monthly Offer,301,838.12
541,Direct,2023-01-03 0:00:00,368.13,,,
541,Organic Search,2023-07-09 0:00:00,212.79,,,
541,Email,2023-08-08 0:00:00,401.28,VIP Email - Exclusive Discount,302,225.53
541,Organic Search,2023-11-30 0:00:00,347.94,,,
543,Direct,2024-02-09 0:00:00,249.01,,,
544,Organic Search,2023-07-23 0:00:00,462.7,,,
544,Organic Search,2024-02-06 0:00:00,60.46,,,
544,Organic Search,2024-02-18 0:00:00,70,,,
545,Referral,2023-03-09 0:00:00,324.71,,,
545,Direct,2023-07-19 0:00:00,337.32,,,
545,Organic Search,2023-12-23 0:00:00,219.88,,,
546,Social Media,2023-02-11 0:00:00,196.18,Facebook - Holiday Promo,201,173.52
546,Social Media,2023-09-09 0:00:00,351.1,Instagram - Summer Deal,202,106.11
547,Organic Search,2023-01-16 0:00:00,369.98,,,
547,Direct,2023-09-30 0:00:00,90.3,,,
547,Direct,2023-12-24 0:00:00,257.59,,,
547,Direct,2024-02-07 0:00:00,198.8,,,
548,Email,2023-06-26 0:00:00,298.42,VIP Email - Exclusive Discount,302,149.78
548,Email,2023-11-28 0:00:00,105.39,Newsletter - Monthly Offer,301,211.4
549,Social Media,2023-01-26 0:00:00,271.02,Facebook - Holiday Promo,201,162.48
549,Social Media,2023-12-13 0:00:00,65.58,Instagram - Summer Deal,202,23.12
551,Referral,2023-09-24 0:00:00,358.57,,,
551,Paid Search,2023-11-09 0:00:00,376.94,Google Ads - Black Friday,102,467.88
552,Paid Search,2023-11-17 0:00:00,120.96,Google Ads - Spring Sale,101,36.57
553,Direct,2023-04-18 0:00:00,235.22,,,
553,Direct,2023-05-26 0:00:00,353.66,,,
553,Direct,2023-06-29 0:00:00,212.37,,,
554,Social Media,2023-01-31 0:00:00,222.71,Facebook - Holiday Promo,201,121.58
554,Direct,2023-02-05 0:00:00,95.53,,,
554,Social Media,2023-08-16 0:00:00,364.42,Facebook - Holiday Promo,201,245.4
554,Social Media,2023-11-26 0:00:00,301.73,Instagram - Summer Deal,202,112.2
555,Direct,2023-03-26 0:00:00,332.36,,,
555,Social Media,2024-01-15 0:00:00,397.12,Facebook - Holiday Promo,201,372.58
556,Social Media,2023-01-17 0:00:00,498.52,Facebook - Holiday Promo,201,391.9
556,Social Media,2023-03-19 0:00:00,151.17,Facebook - Holiday Promo,201,112.17
556,Social Media,2023-05-18 0:00:00,276.36,Instagram - Summer Deal,202,132.07
556,Social Media,2024-01-13 0:00:00,128.49,Instagram - Summer Deal,202,54.42
557,Referral,2023-01-16 0:00:00,327.75,,,
557,Organic Search,2023-08-09 0:00:00,290.79,,,
557,Referral,2023-10-08 0:00:00,169.96,,,
559,Email,2023-04-16 0:00:00,278.92,Newsletter - Monthly Offer,301,376.12
559,Direct,2023-05-26 0:00:00,235.93,,,
559,Paid Search,2023-07-24 0:00:00,156.63,Google Ads - Spring Sale,101,60.22
559,Email,2023-09-14 0:00:00,135.95,VIP Email - Exclusive Discount,302,113.05
560,Paid Search,2023-01-30 0:00:00,334,Google Ads - Spring Sale,101,159.26
560,Paid Search,2023-04-21 0:00:00,499.84,Google Ads - Black Friday,102,581.48
560,Paid Search,2023-06-02 0:00:00,114.56,Google Ads - Black Friday,102,149.82
560,Paid Search,2023-07-15 0:00:00,331.53,Google Ads - Black Friday,102,594.19
560,Paid Search,2023-09-05 0:00:00,325.74,Google Ads - Black Friday,102,402.86
560,Paid Search,2024-01-06 0:00:00,345.14,Google Ads - Black Friday,102,421.58
561,Organic Search,2023-01-05 0:00:00,83.75,,,
561,Email,2023-01-07 0:00:00,74.33,VIP Email - Exclusive Discount,302,42.53
561,Organic Search,2023-01-28 0:00:00,123.44,,,
561,Direct,2023-10-24 0:00:00,395.13,,,
561,Organic Search,2023-11-20 0:00:00,410.06,,,
562,Social Media,2023-01-14 0:00:00,317.08,Instagram - Summer Deal,202,103.28
562,Referral,2023-05-14 0:00:00,134.8,,,
562,Social Media,2023-09-25 0:00:00,299.19,Facebook - Holiday Promo,201,216.06
562,Social Media,2024-01-04 0:00:00,397.05,Instagram - Summer Deal,202,140.34
563,Referral,2023-05-31 0:00:00,53.99,,,
564,Social Media,2023-05-21 0:00:00,276.83,Facebook - Holiday Promo,201,177.54
564,Social Media,2023-05-31 0:00:00,487.98,Facebook - Holiday Promo,201,409.52
564,Social Media,2023-08-21 0:00:00,115.42,Instagram - Summer Deal,202,34.42
564,Social Media,2024-01-14 0:00:00,222.81,Instagram - Summer Deal,202,79.86
565,Direct,2023-07-07 0:00:00,342.52,,,
565,Paid Search,2023-08-21 0:00:00,140.19,Google Ads - Spring Sale,101,69.24
565,Direct,2023-10-31 0:00:00,217.83,,,
565,Direct,2023-12-26 0:00:00,515.42,,,
565,Direct,2024-01-15 0:00:00,419.82,,,
566,Email,2023-11-09 0:00:00,468.78,Newsletter - Monthly Offer,301,826.29
566,Email,2024-02-17 0:00:00,96.44,VIP Email - Exclusive Discount,302,77.6
567,Direct,2023-01-03 0:00:00,280.2,,,
567,Paid Search,2023-12-06 0:00:00,332.77,Google Ads - Black Friday,102,400.69
567,Direct,2024-01-27 0:00:00,319.88,,,
568,Email,2023-06-08 0:00:00,81.63,VIP Email - Exclusive Discount,302,55.69
568,Organic Search,2023-07-25 0:00:00,485.08,,,
569,Direct,2023-01-15 0:00:00,457.6,,,
569,Organic Search,2023-10-29 0:00:00,199.82,,,
569,Paid Search,2023-11-24 0:00:00,462.24,Google Ads - Black Friday,102,661.31
571,Direct,2023-02-19 0:00:00,284.75,,,
571,Direct,2023-07-21 0:00:00,56.56,,,
572,Paid Search,2023-11-21 0:00:00,461.25,Google Ads - Spring Sale,101,207.55
573,Organic Search,2023-04-05 0:00:00,107.87,,,
573,Organic Search,2023-04-25 0:00:00,120.84,,,
573,Email,2024-02-23 0:00:00,280.86,Newsletter - Monthly Offer,301,386.32
574,Social Media,2023-01-22 0:00:00,513.13,Instagram - Summer Deal,202,151.62
574,Social Media,2023-03-10 0:00:00,434.9,Instagram - Summer Deal,202,152.11
574,Social Media,2023-04-09 0:00:00,490.7,Facebook - Holiday Promo,201,260.99
574,Paid Search,2023-08-21 0:00:00,436.85,Google Ads - Black Friday,102,742.76
574,Social Media,2024-01-12 0:00:00,261.63,Instagram - Summer Deal,202,97.76
575,Direct,2023-10-04 0:00:00,338.76,,,
575,Direct,2023-11-02 0:00:00,57.6,,,
575,Direct,2023-12-13 0:00:00,66.4,,,
575,Direct,2024-01-01 0:00:00,163.19,,,
576,Paid Search,2023-05-01 0:00:00,216.83,Google Ads - Spring Sale,101,110.02
576,Paid Search,2023-05-22 0:00:00,310.62,Google Ads - Black Friday,102,501.28
576,Paid Search,2023-10-11 0:00:00,68.68,Google Ads - Black Friday,102,83.7
577,Email,2023-02-05 0:00:00,137.48,VIP Email - Exclusive Discount,302,108.37
577,Email,2023-10-13 0:00:00,321.45,VIP Email - Exclusive Discount,302,211.35
577,Email,2023-12-23 0:00:00,72.17,VIP Email - Exclusive Discount,302,41.64
577,Email,2024-02-06 0:00:00,411.75,Newsletter - Monthly Offer,301,534.78
578,Paid Search,2023-09-15 0:00:00,453.29,Google Ads - Black Friday,102,653.66
579,Email,2023-04-30 0:00:00,400.94,VIP Email - Exclusive Discount,302,266.94
579,Email,2023-05-02 0:00:00,320.83,VIP Email - Exclusive Discount,302,169.11
579,Email,2023-07-19 0:00:00,284.45,VIP Email - Exclusive Discount,302,168.1
579,Direct,2023-08-24 0:00:00,494.92,,,
579,Social Media,2023-09-14 0:00:00,54.26,Facebook - Holiday Promo,201,46.96
580,Organic Search,2023-03-07 0:00:00,93.3,,,
580,Organic Search,2023-05-21 0:00:00,424.58,,,
581,Paid Search,2023-03-28 0:00:00,326.53,Google Ads - Spring Sale,101,164.99
581,Paid Search,2023-05-06 0:00:00,207.94,Google Ads - Spring Sale,101,64.74
581,Social Media,2023-06-30 0:00:00,387.91,Facebook - Holiday Promo,201,358.63
581,Social Media,2023-07-07 0:00:00,384.8,Facebook - Holiday Promo,201,216.92
581,Social Media,2023-08-24 0:00:00,476.2,Instagram - Summer Deal,202,181.31
581,Social Media,2023-10-13 0:00:00,483.45,Instagram - Summer Deal,202,155.66
581,Email,2023-12-15 0:00:00,56.78,VIP Email - Exclusive Discount,302,43.47
582,Paid Search,2023-02-22 0:00:00,468.38,Google Ads - Spring Sale,101,142.85
582,Paid Search,2023-06-01 0:00:00,236.19,Google Ads - Black Friday,102,329
582,Paid Search,2023-09-07 0:00:00,274.54,Google Ads - Black Friday,102,382.44
583,Referral,2023-05-25 0:00:00,228.85,,,
583,Referral,2023-06-21 0:00:00,359,,,
583,Direct,2023-09-28 0:00:00,226.74,,,
583,Email,2023-11-22 0:00:00,286.65,VIP Email - Exclusive Discount,302,239.2
583,Direct,2024-02-11 0:00:00,209.17,,,
584,Direct,2023-04-05 0:00:00,119.59,,,
584,Direct,2023-04-19 0:00:00,311.22,,,
584,Direct,2023-05-25 0:00:00,84.72,,,
584,Direct,2023-06-08 0:00:00,221.11,,,
584,Direct,2023-06-21 0:00:00,151.16,,,
584,Direct,2023-09-11 0:00:00,339.28,,,
584,Direct,2023-09-18 0:00:00,426.81,,,
584,Referral,2023-10-29 0:00:00,380.16,,,
585,Organic Search,2023-07-15 0:00:00,253.02,,,
586,Paid Search,2023-09-06 0:00:00,340.91,Google Ads - Spring Sale,101,121.79
586,Paid Search,2023-10-03 0:00:00,218.77,Google Ads - Spring Sale,101,64.36
586,Paid Search,2023-11-10 0:00:00,185.05,Google Ads - Spring Sale,101,62.98
586,Paid Search,2024-02-08 0:00:00,242.79,Google Ads - Spring Sale,101,82.07
587,Direct,2023-03-07 0:00:00,433.18,,,
587,Direct,2023-07-27 0:00:00,332.35,,,
588,Paid Search,2023-01-15 0:00:00,317.23,Google Ads - Spring Sale,101,95.79
588,Paid Search,2023-05-21 0:00:00,196.82,Google Ads - Spring Sale,101,95.05
588,Paid Search,2023-05-22 0:00:00,223.62,Google Ads - Black Friday,102,337.47
588,Paid Search,2023-07-08 0:00:00,98.99,Google Ads - Black Friday,102,170.12
590,Paid Search,2023-01-21 0:00:00,195.41,Google Ads - Spring Sale,101,56.54
590,Paid Search,2023-12-24 0:00:00,137.47,Google Ads - Black Friday,102,234.33
591,Referral,2023-08-03 0:00:00,250.21,,,
591,Referral,2024-01-04 0:00:00,252.63,,,
592,Paid Search,2023-03-30 0:00:00,115.7,Google Ads - Black Friday,102,193.57
592,Paid Search,2023-05-06 0:00:00,263.12,Google Ads - Black Friday,102,315.85
593,Paid Search,2023-09-27 0:00:00,154.55,Google Ads - Black Friday,102,192.72
593,Direct,2024-01-09 0:00:00,489.4,,,
593,Paid Search,2024-01-26 0:00:00,365.78,Google Ads - Black Friday,102,558.69
594,Referral,2023-09-15 0:00:00,53.59,,,
594,Email,2023-12-31 0:00:00,421.74,VIP Email - Exclusive Discount,302,349.47
596,Paid Search,2023-01-01 0:00:00,436.06,Google Ads - Spring Sale,101,183.83
596,Paid Search,2023-02-28 0:00:00,387.14,Google Ads - Spring Sale,101,115.05
596,Direct,2023-04-23 0:00:00,418.52,,,
596,Paid Search,2024-01-23 0:00:00,68.23,Google Ads - Black Friday,102,92.92
596,Paid Search,2024-02-12 0:00:00,447.64,Google Ads - Spring Sale,101,183.28
597,Direct,2024-01-26 0:00:00,105,,,
598,Direct,2023-02-09 0:00:00,126.3,,,
598,Direct,2023-10-13 0:00:00,241.62,,,
599,Email,2023-07-18 0:00:00,115.89,Newsletter - Monthly Offer,301,129.42
599,Email,2023-09-16 0:00:00,491.29,VIP Email - Exclusive Discount,302,292.73
600,Email,2023-03-09 0:00:00,210.46,Newsletter - Monthly Offer,301,257.26
600,Direct,2023-03-30 0:00:00,408.2,,,
601,Paid Search,2023-03-06 0:00:00,223.31,Google Ads - Black Friday,102,326.37
601,Paid Search,2023-09-11 0:00:00,155.73,Google Ads - Spring Sale,101,50.6
601,Paid Search,2024-01-04 0:00:00,437.9,Google Ads - Black Friday,102,582.05
602,Organic Search,2023-01-30 0:00:00,122.65,,,
602,Organic Search,2023-02-06 0:00:00,154.55,,,
602,Organic Search,2023-09-21 0:00:00,354.58,,,
602,Email,2023-12-23 0:00:00,247.05,Newsletter - Monthly Offer,301,507.57
602,Direct,2024-01-16 0:00:00,458.9,,,
602,Organic Search,2024-02-16 0:00:00,196.09,,,
603,Organic Search,2023-02-26 0:00:00,82.25,,,
603,Organic Search,2023-04-14 0:00:00,65.36,,,
603,Referral,2023-08-10 0:00:00,150.62,,,
603,Organic Search,2023-08-19 0:00:00,430.57,,,
603,Organic Search,2023-12-03 0:00:00,473.77,,,
604,Direct,2023-03-16 0:00:00,403.52,,,
604,Referral,2023-03-26 0:00:00,361.43,,,
604,Email,2023-06-30 0:00:00,82.14,VIP Email - Exclusive Discount,302,60.01
606,Email,2023-04-25 0:00:00,447.74,Newsletter - Monthly Offer,301,931.12
606,Email,2023-12-09 0:00:00,470.83,VIP Email - Exclusive Discount,302,366.67
607,Organic Search,2023-05-12 0:00:00,422.78,,,
607,Organic Search,2023-11-21 0:00:00,213.24,,,
607,Organic Search,2023-12-14 0:00:00,141.94,,,
609,Organic Search,2023-02-12 0:00:00,289.65,,,
609,Organic Search,2023-04-13 0:00:00,144.82,,,
610,Referral,2023-05-12 0:00:00,371.99,,,
610,Referral,2023-10-06 0:00:00,59.69,,,
610,Referral,2023-10-10 0:00:00,256.43,,,
610,Referral,2023-11-05 0:00:00,139.6,,,
610,Referral,2023-11-25 0:00:00,142.49,,,
612,Email,2023-02-18 0:00:00,434.83,Newsletter - Monthly Offer,301,742.29
612,Email,2023-05-02 0:00:00,434.65,Newsletter - Monthly Offer,301,514.78
612,Email,2023-05-04 0:00:00,107.19,Newsletter - Monthly Offer,301,119.37
612,Email,2023-07-21 0:00:00,385.26,Newsletter - Monthly Offer,301,513.58
612,Email,2023-08-02 0:00:00,354.87,Newsletter - Monthly Offer,301,677.15
613,Social Media,2023-06-05 0:00:00,144.41,Facebook - Holiday Promo,201,95.12
613,Social Media,2023-12-15 0:00:00,246.07,Instagram - Summer Deal,202,88
614,Direct,2023-03-24 0:00:00,519.55,,,
614,Direct,2023-04-24 0:00:00,93.29,,,
614,Direct,2023-06-08 0:00:00,311.06,,,
615,Referral,2023-03-29 0:00:00,166.95,,,
616,Referral,2023-08-30 0:00:00,374.14,,,
616,Email,2023-09-07 0:00:00,407.2,Newsletter - Monthly Offer,301,450.2
617,Organic Search,2023-03-18 0:00:00,235.88,,,
617,Organic Search,2023-04-27 0:00:00,232.82,,,
617,Organic Search,2023-06-24 0:00:00,175.91,,,
617,Organic Search,2023-10-03 0:00:00,377.7,,,
618,Paid Search,2023-01-11 0:00:00,355.28,Google Ads - Spring Sale,101,154.48
618,Social Media,2023-06-16 0:00:00,393.13,Facebook - Holiday Promo,201,213.11
619,Organic Search,2023-06-22 0:00:00,130.06,,,
619,Organic Search,2023-09-11 0:00:00,326.33,,,
619,Organic Search,2023-12-20 0:00:00,69.8,,,
619,Referral,2024-01-22 0:00:00,456.58,,,
620,Email,2023-01-20 0:00:00,220.95,VIP Email - Exclusive Discount,302,180.75
620,Email,2023-02-08 0:00:00,115.92,VIP Email - Exclusive Discount,302,93.64
620,Email,2023-05-05 0:00:00,476.7,Newsletter - Monthly Offer,301,536.92
620,Email,2023-05-12 0:00:00,314.25,Newsletter - Monthly Offer,301,598.11
620,Email,2023-07-31 0:00:00,141.6,Newsletter - Monthly Offer,301,261.09
620,Email,2023-08-14 0:00:00,218.77,VIP Email - Exclusive Discount,302,148.83
620,Email,2023-09-28 0:00:00,172.15,Newsletter - Monthly Offer,301,320.6
620,Email,2023-11-19 0:00:00,334.55,VIP Email - Exclusive Discount,302,196.95
620,Email,2024-02-08 0:00:00,172.46,VIP Email - Exclusive Discount,302,149.6
621,Email,2023-07-04 0:00:00,391.88,Newsletter - Monthly Offer,301,524.15
621,Referral,2023-07-15 0:00:00,340.41,,,
621,Direct,2023-11-06 0:00:00,276.52,,,
622,Organic Search,2023-12-22 0:00:00,383.94,,,
623,Direct,2023-02-17 0:00:00,481.28,,,
623,Direct,2023-05-22 0:00:00,364.4,,,
623,Email,2023-12-22 0:00:00,419.23,Newsletter - Monthly Offer,301,567.91
624,Paid Search,2023-02-25 0:00:00,378.39,Google Ads - Black Friday,102,614.32
624,Paid Search,2023-03-06 0:00:00,258.41,Google Ads - Black Friday,102,508.09
624,Paid Search,2023-05-26 0:00:00,330.65,Google Ads - Spring Sale,101,102.95
624,Paid Search,2023-05-27 0:00:00,422.43,Google Ads - Black Friday,102,761.76
624,Paid Search,2023-06-03 0:00:00,426.45,Google Ads - Black Friday,102,645.28
624,Paid Search,2023-08-22 0:00:00,92.26,Google Ads - Spring Sale,101,30.58
625,Direct,2023-05-15 0:00:00,116,,,
625,Direct,2023-06-10 0:00:00,269.64,,,
625,Direct,2023-10-04 0:00:00,117.16,,,
625,Referral,2024-01-02 0:00:00,336.09,,,
626,Direct,2023-02-06 0:00:00,396.3,,,
626,Direct,2023-07-23 0:00:00,472.21,,,
626,Direct,2024-02-15 0:00:00,334.69,,,
627,Social Media,2023-12-29 0:00:00,242.74,Instagram - Summer Deal,202,91.61
628,Social Media,2023-02-19 0:00:00,171.72,Facebook - Holiday Promo,201,138.02
628,Social Media,2023-11-17 0:00:00,106.56,Facebook - Holiday Promo,201,78.91
628,Social Media,2024-01-07 0:00:00,172.39,Facebook - Holiday Promo,201,120.18
629,Referral,2023-04-09 0:00:00,485.29,,,
629,Referral,2023-05-22 0:00:00,432.22,,,
629,Referral,2023-11-05 0:00:00,97.91,,,
630,Paid Search,2023-03-17 0:00:00,431.14,Google Ads - Spring Sale,101,138.65
631,Direct,2023-05-30 0:00:00,78.42,,,
631,Direct,2023-07-26 0:00:00,393.57,,,
631,Direct,2023-09-02 0:00:00,412.89,,,
631,Referral,2023-09-23 0:00:00,471.16,,,
631,Direct,2023-10-17 0:00:00,113.08,,,
632,Email,2023-06-15 0:00:00,497.95,VIP Email - Exclusive Discount,302,264.72
632,Paid Search,2024-02-07 0:00:00,92.81,Google Ads - Spring Sale,101,28.75
633,Social Media,2023-04-03 0:00:00,373.56,Instagram - Summer Deal,202,168.93
633,Organic Search,2023-05-25 0:00:00,203.23,,,
633,Direct,2023-05-29 0:00:00,103.79,,,
633,Direct,2023-07-19 0:00:00,455.3,,,
633,Direct,2023-10-22 0:00:00,368.37,,,
634,Email,2023-01-29 0:00:00,330.28,Newsletter - Monthly Offer,301,444.78
634,Email,2023-04-06 0:00:00,281.87,VIP Email - Exclusive Discount,302,200.29
634,Email,2023-12-03 0:00:00,299.61,Newsletter - Monthly Offer,301,384.69
635,Email,2023-02-01 0:00:00,439.93,VIP Email - Exclusive Discount,302,323.64
635,Email,2023-07-08 0:00:00,524.07,VIP Email - Exclusive Discount,302,278.74
636,Social Media,2023-01-30 0:00:00,184.19,Facebook - Holiday Promo,201,152.46
637,Organic Search,2023-02-08 0:00:00,475.36,,,
637,Paid Search,2023-06-03 0:00:00,172.7,Google Ads - Spring Sale,101,65.42
637,Email,2023-09-23 0:00:00,197.41,Newsletter - Monthly Offer,301,247.93
637,Referral,2023-11-07 0:00:00,437.08,,,
637,Organic Search,2024-02-29 0:00:00,507.56,,,
638,Paid Search,2023-02-27 0:00:00,439.26,Google Ads - Spring Sale,101,212.08
638,Paid Search,2023-10-05 0:00:00,322.58,Google Ads - Black Friday,102,578.82
638,Paid Search,2023-12-02 0:00:00,440.99,Google Ads - Black Friday,102,596.25
638,Paid Search,2024-02-22 0:00:00,400.4,Google Ads - Spring Sale,101,174.09
639,Organic Search,2023-07-22 0:00:00,288.94,,,
639,Social Media,2023-10-03 0:00:00,209.14,Facebook - Holiday Promo,201,170.68
640,Social Media,2023-01-25 0:00:00,97.8,Instagram - Summer Deal,202,42.9
640,Social Media,2023-04-06 0:00:00,372.82,Instagram - Summer Deal,202,141.01
640,Organic Search,2023-08-27 0:00:00,86.39,,,
640,Social Media,2024-01-24 0:00:00,381.71,Facebook - Holiday Promo,201,302.53
640,Social Media,2024-02-01 0:00:00,277.97,Facebook - Holiday Promo,201,238.38
641,Organic Search,2023-01-06 0:00:00,400.07,,,
641,Organic Search,2023-12-29 0:00:00,143.9,,,
641,Organic Search,2024-02-13 0:00:00,303.99,,,
642,Paid Search,2023-11-15 0:00:00,363.5,Google Ads - Spring Sale,101,112.72
643,Direct,2023-03-06 0:00:00,313.18,,,
643,Direct,2023-04-20 0:00:00,285.81,,,
643,Direct,2023-07-31 0:00:00,196.59,,,
643,Direct,2023-11-12 0:00:00,226.38,,,
644,Paid Search,2023-04-08 0:00:00,139.59,Google Ads - Spring Sale,101,65.29
644,Referral,2023-08-06 0:00:00,133.27,,,
644,Direct,2024-02-06 0:00:00,444.61,,,
646,Paid Search,2023-03-18 0:00:00,201.65,Google Ads - Spring Sale,101,69.62
646,Referral,2023-04-16 0:00:00,379.85,,,
646,Direct,2023-05-13 0:00:00,149.26,,,
647,Email,2024-02-05 0:00:00,299.93,VIP Email - Exclusive Discount,302,189.58
648,Paid Search,2023-09-25 0:00:00,370.63,Google Ads - Black Friday,102,484.98
649,Social Media,2023-07-30 0:00:00,342.2,Instagram - Summer Deal,202,122.7
649,Social Media,2023-11-28 0:00:00,198.55,Instagram - Summer Deal,202,83.58
650,Email,2023-02-20 0:00:00,92.75,Newsletter - Monthly Offer,301,141.27
650,Email,2023-04-25 0:00:00,153.3,Newsletter - Monthly Offer,301,212.05
650,Paid Search,2023-06-13 0:00:00,241.48,Google Ads - Spring Sale,101,86.56
650,Email,2023-09-11 0:00:00,408.07,Newsletter - Monthly Offer,301,560.93
650,Direct,2024-02-25 0:00:00,279.28,,,
651,Social Media,2023-01-17 0:00:00,145.47,Instagram - Summer Deal,202,59.11
651,Email,2023-05-27 0:00:00,308.61,VIP Email - Exclusive Discount,302,169.66
651,Email,2023-10-13 0:00:00,521.44,Newsletter - Monthly Offer,301,827.04
652,Paid Search,2023-06-11 0:00:00,253.89,Google Ads - Spring Sale,101,107.49
652,Social Media,2023-09-15 0:00:00,336.77,Facebook - Holiday Promo,201,204.89
653,Direct,2023-01-28 0:00:00,191.34,,,
653,Direct,2023-04-06 0:00:00,427.8,,,
653,Social Media,2023-08-17 0:00:00,78.63,Facebook - Holiday Promo,201,42.61
653,Direct,2023-09-26 0:00:00,415.04,,,
654,Direct,2023-03-10 0:00:00,300.35,,,
654,Direct,2023-04-22 0:00:00,57.21,,,
654,Direct,2023-10-19 0:00:00,288.12,,,
654,Social Media,2023-12-23 0:00:00,54.94,Instagram - Summer Deal,202,16
655,Direct,2023-05-22 0:00:00,515.52,,,
655,Social Media,2023-09-08 0:00:00,222.44,Instagram - Summer Deal,202,82.07
655,Social Media,2023-10-12 0:00:00,362.06,Instagram - Summer Deal,202,136.34
656,Referral,2023-02-16 0:00:00,446.28,,,
656,Referral,2023-05-03 0:00:00,291.25,,,
656,Referral,2023-08-27 0:00:00,184.62,,,
657,Email,2023-03-05 0:00:00,371.4,Newsletter - Monthly Offer,301,562.85
657,Paid Search,2023-03-20 0:00:00,421.07,Google Ads - Spring Sale,101,208.66
657,Email,2023-06-02 0:00:00,217.16,VIP Email - Exclusive Discount,302,141.07
657,Email,2023-07-23 0:00:00,106.72,Newsletter - Monthly Offer,301,145.31
657,Email,2023-08-22 0:00:00,147.72,Newsletter - Monthly Offer,301,230.01
657,Email,2023-11-07 0:00:00,201.91,VIP Email - Exclusive Discount,302,138.88
658,Direct,2023-01-13 0:00:00,61.29,,,
658,Direct,2023-06-10 0:00:00,248.62,,,
658,Direct,2023-11-15 0:00:00,361.67,,,
659,Paid Search,2024-01-02 0:00:00,76.16,Google Ads - Spring Sale,101,22.59
659,Paid Search,2024-02-28 0:00:00,355.45,Google Ads - Black Friday,102,734.34
660,Referral,2023-09-04 0:00:00,180.69,,,
660,Referral,2023-12-13 0:00:00,196.75,,,
660,Referral,2024-01-21 0:00:00,371.63,,,
660,Referral,2024-01-27 0:00:00,457.95,,,
660,Email,2024-02-03 0:00:00,229.01,Newsletter - Monthly Offer,301,280.48
661,Referral,2023-12-26 0:00:00,373.21,,,
662,Paid Search,2023-03-11 0:00:00,150.61,Google Ads - Spring Sale,101,69.11
662,Paid Search,2023-04-23 0:00:00,379.17,Google Ads - Spring Sale,101,129.57
